$SPEC_ID:
No sample description was entered.
$SPEC_REM:
DET# 1
DETDESC# DESKTOP-LO9J119 MCB 337
AP# Maestro Version 5.35.01
$DATE_MEA:
01/26/2026 15:38:36
$MEAS_TIM:
8499	8617
$DATA:
0 8191
	333.721	50.0807
	305.185	49.3572
	335.654	50.1618
	272.902	50.2367
	350.694	49.3366
	344.34	49.6067
	372.314	48.9679
	353.137	48.9409
	300.557	47.9933
	344.889	48.132
	287.579	47.8363
	333.022	47.8792
	322.885	46.922
	305.579	48.0241
	301.885	46.6977
	324.619	47.2039
	211.447	47.1655
	332.929	46.985
	258.288	46.8282
	266.951	46.2552
	242.31	46.6352
	236.974	45.9075
	315.637	46.0885
	393.142	45.3995
	211.837	44.7409
	258.018	46.0913
	326.386	44.4029
	231.567	44.1959
	339.098	44.8464
	279.209	44.0565
	268.186	43.9548
	245.523	44.4
	262.363	43.6997
	251.877	44.0982
	208.899	43.5844
	257.403	42.5154
	208.168	44.3518
	282.983	43.2714
	221.297	43.2989
	272.85	43.2976
	297.983	43.4443
	240.518	43.2822
	316.598	41.8944
	265.695	43.3819
	166.54	42.3946
	217.78	41.6269
	216.89	41.4919
	267.067	41.8953
	213.895	42.5628
	151.673	42.0718
	263.355	41.5287
	212.735	41.616
	292.001	42.2653
	268.731	41.1689
	257.665	41.1097
	207.935	41.3338
	246.311	41.373
	295.576	41.6676
	203.421	40.7247
	264.753	41.0954
	250.218	40.3843
	267.107	40.72
	197.134	40.9766
	336.461	41.1631
	200.89	41.2986
	166.267	40.4452
	243.952	40.6132
	224.192	38.9092
	180.174	39.5598
	252.816	39.7201
	190.952	39.9553
	231.284	40.0719
	188.705	39.0372
	241.926	39.452
	234.926	39.3632
	186.302	38.2844
	168.351	39.1998
	209.236	38.6631
	237.324	38.9186
	156.461	38.9153
	200.461	39.4766
	266.524	39.0545
	199.833	37.8104
	173.218	39.4194
	290.055	38.7192
	213.17	38.7939
	229.254	37.6799
	198.811	37.8242
	87.7049	37.7214
	240.033	38.0949
	197.453	37.005
	208.612	38.1978
	197.409	37.0602
	188.236	38.3905
	267.143	38.3145
	203.453	37.086
	180.077	37.2442
	265.847	36.1601
	197.453	37.005
	215.276	37.4664
	193.033	37.4729
	198.586	36.8525
	225.542	37.2719
	163.342	36.6824
	200.59	38.1198
	250.559	36.3199
	245.25	36.6437
	186.564	36.7171
	181.564	36.649
	201.471	35.7535
	195.232	37.2534
	250.582	36.2917
	194.095	36.1396
	167.36	35.4194
	177.382	35.5316
	251.493	36.418
	218.714	35.6766
	151.94	35.7545
	197.427	35.7548
	146.228	35.296
	141.564	36.0991
	220.024	35.2873
	135.829	35.6737
	213.692	35.6352
	206.737	35.4792
	166.272	35.5206
	202.737	35.4228
	267.577	35.2289
	192.869	35.1071
	172.205	35.691
	186.268	34.4776
	221.914	35.4601
	206.268	34.7664
	189.467	34.2535
	187.312	34.4327
	138.98	34.1802
	171.692	35.0409
	168.958	34.6458
	198.577	34.2356
	195.294	35.8981
	153.334	33.9053
	198.312	34.5921
	203.312	34.6643
	153.245	34.0257
	175.777	33.6255
	233.153	33.9546
	214.042	33.8251
	140.135	33.9849
	179.241	33.0263
	253.998	34.4706
	144.471	34.9473
	177.692	35.1264
	131.046	33.9728
	181.422	34.1963
	175.936	34.776
	120.024	33.8407
	146.98	34.297
	122.161	35.042
	140.356	33.6827
	126.157	33.748
	108.427	34.4877
	215.02	33.8701
	170.135	34.4234
	203.33	33.2649
	129.356	33.519
	141.068	34.0897
	177.533	33.9877
	177.113	34.5545
	189.958	34.9475
	171.02	33.2142
	165.4	33.9917
	156.113	34.2493
	117.559	34.4403
	153.135	34.1756
	187.312	34.4327
	197.024	34.9599
	168.936	34.6753
	148.29	33.8919
	211.268	34.8382
	219.936	35.403
	161.692	34.8979
	162.201	34.2175
	196.179	34.7402
	173.25	35.6477
	127.807	35.5901
	194.869	35.1356
	163.223	34.2022
	179.356	34.2567
	170.559	35.2013
	128.028	35.3017
	142.294	35.1521
	165.847	34.7499
	124.829	35.5192
	190.493	35.5706
	208.825	35.3921
	171.714	35.0117
	160.405	35.2626
	185.803	35.0948
	126.316	34.8945
	191.312	34.4908
	100.674	35.3825
	182.002	34.7741
	157.117	35.5954
	152.073	35.5826
	184.537	35.4285
	180.493	35.4298
	190.626	35.3977
	145.648	34.7269
	189.161	35.9853
	154.32	36.5874
	180.515	35.4009
	149.028	35.5979
	224.427	36.1304
	134.896	35.5735
	160.94	35.8802
	191.232	37.1997
	218.165	37.6424
	178.63	36.5242
	90.0768	36.0157
	167.497	36.5415
	232.564	37.3383
	168.32	36.7783
	108.015	37.6069
	188.254	37.1319
	173.519	36.5956
	129.435	37.3688
	135.656	37.175
	220.988	37.8987
	146.479	37.5412
	155.856	37.1965
	188.988	37.4741
	229.873	36.9123
	173.01	37.2326
	175.324	38.1137
	176.811	37.5322
	122.546	37.1377
	78.0589	37.1509
	136.302	37.6258
	211.413	38.4769
	199.745	37.9184
	184.413	38.1245
	137.745	37.0918
	157.236	37.9846
	139.037	37.9899
	175.767	37.5734
	200.165	37.4026
	173.502	37.8721
	189.214	38.4302
	183.324	38.2185
	121.705	38.1694
	147.457	37.5817
	200.856	37.7966
	159.833	37.2777
	199.369	38.374
	199.878	37.7563
	149.683	38.561
	121.82	39.239
	206.041	40.0406
	122.864	39.1996
	181.683	38.9737
	212.546	38.3302
	180.816	38.8031
	180.948	38.6447
	235.369	38.8402
	205.926	38.9931
	183.329	39.4166
	195.882	38.9172
	158.948	38.359
