$SPEC_ID:
No sample description was entered.
$SPEC_REM:
DET# 1
DETDESC# DESKTOP-LO9J119 MCB 337
AP# Maestro Version 5.35.01
$DATE_MEA:
01/26/2026 15:38:36
$MEAS_TIM:
53745	54212
$DATA:
0 8191
	383.272	226.128
	512.008	224.164
	272.881	226.204
	-70.8821	229.052
	548.671	221.758
	149.253	222.596
	559.652	218.716
	350.943	219.121
	393.752	217.118
	240.707	215.09
	378.216	216.971
	79.4883	214.039
	690.569	211.051
	290.216	216.768
	271.569	210.056
	247.006	211.371
	-83.5658	216.574
	336.497	209.981
	134.052	212.811
	264.96	209.696
	-26.4847	212.32
	73.4239	209.123
	184.333	205.903
	744.859	199.189
	155.505	204.776
	-16.6488	208.676
	609.959	197.511
	236.805	201.053
	420.931	198.617
	399.25	197.954
	354.786	197.964
	188.877	201.174
	540.495	197.457
	189.295	199.247
	215.759	199.193
	477.285	191.465
	-128.541	202.3
	196.476	193.118
	90.104	196.682
	200.695	193.877
	233.476	193.214
	-14.2598	195.184
	654.321	185.016
	173.449	194.676
	-30.7962	195.018
	276.167	188.779
	432.485	188.554
	317.194	187.22
	1.62177	193.113
	-72.0144	194.169
	423.221	185.823
	239.239	188.937
	162.803	187.194
	349.102	183.401
	352.711	183.805
	215.412	187.721
	79.2934	185.156
	296.857	184.178
	42.6115	184.404
	381.566	183.358
	285.302	180.308
	225.984	180.812
	137.584	186.352
	392.402	179.13
	-4.51533	187.392
	27.3662	185.277
	265.738	181.852
	595.701	175.21
	203.375	180.348
	369.82	176.898
	85.7384	181.357
	191.693	179.646
	251.502	177.245
	292.138	175.994
	329.138	176.1
	290.019	173.643
	-77.9164	178.489
	235.628	173.903
	164.483	173.142
	-5.59832	178.015
	110.402	178.341
	296.655	172.267
	319.146	170.362
	-58.6981	179.351
	408.782	169.205
	113.238	173.967
	447.955	168.034
	129.683	169.947
	-135.498	176.15
	246.319	168.867
	472.127	166.809
	140.51	171.251
	345.2	166.718
	-20.3716	173.165
	175.637	167.941
	284.127	166.245
	224.246	168.516
	701.336	158.162
