$SPEC_ID:
No sample description was entered.
$SPEC_REM:
DET# 1
DETDESC# DESKTOP-LO9J119 MCB 337
AP# Maestro Version 5.35.01
$DATE_MEA:
01/26/2026 15:38:36
$MEAS_TIM:
341	383
$DATA:
0 8191
	473.857	22.7765
	444.718	22.1073
	412.734	21.3957
	437.34	21.9962
	419.662	21.5104
	387.006	20.7538
	421.81	21.5325
	425.482	21.6255
	399.261	20.9912
	384.876	20.6302
	391.302	20.7997
	392.122	20.7989
	404.722	21.0601
	412.302	21.2985
	385.722	20.6041
	335.23	19.3533
	350.056	19.7898
	373.804	20.3107
	349.614	19.7376
	322.845	19.0138
	364.655	20.114
	362.886	20.038
	345.116	19.5569
	353.905	19.7068
	355.485	19.8105
	320.968	18.961
	369.356	20.0833
	337.838	19.3236
	333.823	19.1927
	332.028	19.1403
	343.987	19.4513
	300.756	18.3413
	343.315	19.4253
	318.413	18.7983
	318.454	18.7983
	359.242	19.7803
	275.1	17.6474
	271.463	17.444
	265.192	17.3016
	315.217	18.6629
	327.463	18.9814
	287.602	17.9256
	318.457	18.6593
	285.93	17.8694
	295.643	18.1474
	293.94	18.0342
	299.145	18.1721
	283.473	17.726
	273.299	17.5014
	246.889	16.7427
	300.006	18.1711
	251.857	16.8296
	277.35	17.5561
	307.703	18.3619
	312.58	18.4977
	299.227	18.172
	291.924	17.9497
	293.416	17.977
	292.129	17.9495
	262.744	17.0927
	272.605	17.3529
	301.4	18.1695
	260.596	17.0648
	281.056	17.5814
	255.145	16.9182
	282.842	17.6973
	288.113	17.8085
	249.41	16.6147
	269.523	17.2663
	296.712	18.0022
	297.113	18.0594
	256.728	16.8855
	268.507	17.2072
	233.917	16.1576
	237.917	16.281
	242.615	16.4025
	265.851	17.1497
	250.492	16.6447
	226.656	15.9072
	297.056	18.0307
	241.056	16.4044
	254.025	16.7339
	214.599	15.492
	259.605	16.9742
	229.009	15.9369
	223.369	15.813
	246.378	16.4611
	220.558	15.6845
	219.507	15.719
	224.968	15.8109
	204.747	15.1312
	216.189	15.5569
	229.665	15.936
	225.492	15.876
	220.173	15.6517
	217.747	15.5549
	203.05	15.0991
	228.331	15.8066
	212.747	15.3933
	232.419	16.0302
	190.968	14.6964
	222.993	15.7144
	205.911	15.164
	217.542	15.5551
	228.148	15.938
	223.798	15.6802
	233.224	15.9967
	222.952	15.7145
	223.952	15.7463
	216.634	15.4556
	207.337	15.2306
	207.839	15.1614
	232.937	15.997
	192.429	14.6589
	204.47	15.0626
	210.675	15.2602
	211.085	15.2597
	207.649	15.1959
	192.552	14.6588
	200.183	14.9297
	198.952	14.9313
	216.659	15.4219
	226.444	15.809
	216.044	15.4227
	182.126	14.2778
	182.265	14.314
	200.126	14.8948
	205.684	15.0264
	211.372	15.2593
	178.142	14.1738
	211.11	15.2255
	223.454	15.6474
	159.11	13.4095
	179.479	14.1351
	220.192	15.5181
	196.577	14.7593
	156.044	13.3364
	218.536	15.4867
	164.684	13.5938
	198.306	14.8624
	173.233	13.9216
	178.192	14.1001
	166.192	13.6679
	196.069	14.7247
	195.053	14.6553
	199.75	14.7901
	174.545	13.9197
	181.864	14.2417
	191.914	14.5169
	206.463	15.0253
	184.634	14.3832
	202.044	14.9619
	189.7	14.5201
	171.397	13.8493
	210.495	15.2263
	191.659	14.5888
	187.577	14.4512
	182.06	14.3143
	191.274	14.5537
	184.905	14.3466
	176.552	14.1025
	176.504	13.9914
	176.864	14.0651
	191.079	14.4822
	166.274	13.6678
	151.741	13.1465
	204.602	14.9932
	163.823	13.5951
	171.536	13.8867
	201.504	14.8579
	209.356	15.1593
	161.823	13.5214
	159.798	13.4859
	179.864	14.1713
	188.192	14.4503
	183.659	14.312
	182.495	14.2773
	185.151	14.3462
	192.11	14.5882
	202.495	14.9613
	196.044	14.7601
	174.987	13.9936
	178.946	14.1359
	190.224	14.5909
	174.403	14.0686
	195.372	14.7257
	197.028	14.7587
	178.274	14.1
	177.798	14.1375
	173.813	14.0325
	176.306	14.1028
	191.331	14.5893
	189.444	14.592
	174.675	14.0312
	193.29	14.6577
	168.085	13.7789
	167.511	13.7797
	192.249	14.6236
	204.347	15.0628
	212.192	15.2582
	187.157	14.5237
	168.618	13.7781
	184.978	14.4188
	162.895	13.6348
	190.757	14.5901
	196.675	14.7944
	219.921	15.552
	199.962	14.8951
	200.06	14.9298
	213.501	15.4261
	215.716	15.4231
	216.813	15.489
	241.552	16.2444
	250.567	16.5505
	236.649	16.1219
	220.337	15.6515
	248.214	16.522
	221.075	15.6506
	266.05	17.0582
	209.829	15.2954
	241.952	16.3078
	278.501	17.4059
	219.082	15.6864
	237.378	16.1854
	252.87	16.6418
	243.861	16.4326
	219.271	15.6529
	199.886	14.9996
	229.943	16.0009
	242.64	16.3707
	225.886	15.8426
	243.526	16.3377
	249.927	16.5827
	254.656	16.7642
	223.558	15.7798
	226.066	15.8752
	236.164	16.2191
	230.615	16.0325
	221.82	15.7491
	246.435	16.4926
	214.82	15.5252
	205.435	15.1989
	233.492	16.1259
	236.123	16.2192
	231.476	16.0314
	237.214	16.1857
	226.984	15.9068
	242.451	16.4027
	233.656	16.1257
	223.507	15.8457
	211.902	15.4282
	230.64	16
	209.599	15.3297
	239.738	16.3106
	232.681	16.0623
	226.466	15.9401
	216.867	15.6893
	234.277	16.2215
	224.949	15.9421
	242.466	16.4344
	236.066	16.1871
	246.712	16.5553
	240.959	16.3728
	205.738	15.2327
	231.917	16.0956
	234.81	16.2208
	246.835	16.5552
	248.959	16.6153
	236.41	16.2188
	228.933	16.0347
